,sentiment_polarity_v2
1303,0.2007350288600288
1304,0.1455492063492063
1305,0.0419999999999999
1306,-0.0707344276094276
1307,-0.0459235209235209
1308,0.0
1309,0.3955555555555556
1310,0.5214285714285715
1311,0.1838842975206611
1312,0.4114583333333333
1313,-0.1231944444444444
1314,0.1351851851851851
1315,0.225
1316,0.2571969696969696
1317,-0.0579265873015873
1318,0.1114285714285714
1319,-0.1241452991452991
1320,-0.0855725623582766
1321,-0.0683152008809903
